Record_ID,Transaction_Date,Fiscal_Year,Quarter,Region,Country,Business_Unit,Department,Product_Category,Revenue,Cost,Profit,Profit_Margin,Operating_Expense,Customer_Segment,Sales_Channel,Payment_Method,Invoice_Status,Employee_ID,Risk_Score,Forecast_Accuracy,Customer_Rating,ROI,Profit_Percentage,Year,Month
FP01366,2024-04-22,2024.0,Q2,Asia,South Africa,Government,HR,Services,111412.55,68317.31,43095.24,38.68,30531.42,Government,Unknown,Bank Transfer,Overdue,E1724,42.65,79.84,3.04,35.45102872340426,38.68077698607562,2024,April
FP01367,2023-04-28,2023.0,Q2,Europe,Unknown,SMB,HR,Subscriptions,172588.19,143354.74,29233.45,16.94,25164.733792738436,Consumer,Distributor,UPI,Pending,E2663,49.74820035740566,95.2,3.0126560354842122,79.69,16.938267908134385,2023,April
FP01368,2025-12-07,2025.0,Q4,Asia,Australia,Retail,Operations,Hardware,44386.06,25637.28,18748.78,42.24,17343.05,Consumer,Unknown,Unknown,Pending,E9463,28.11,85.04540054667788,2.05,-6.16,42.240243896394496,2025,December
FP01369,2022-09-30,2022.0,Q3,Unknown,Canada,SMB,Unknown,Software,101325.89404902789,50430.05,23731.2,32.0,10857.21,Consumer,Direct,Bank Transfer,Overdue,E1806,20.65,86.07,2.78,35.45102872340426,23.420666773013956,2022,September
FP01370,2022-10-27,2022.0,Q4,North America,USA,Government,Marketing,Consulting,125929.26,77628.99,48300.27,38.36,25164.733792738436,Government,Online,Bank Transfer,Pending,E5957,80.63,88.83,2.43,38.04,38.35508125752506,2022,October
FP01371,2023-11-16,2023.0,Q4,North America,UK,Government,HR,Subscriptions,59092.58,37027.86,22064.72,37.34,23914.92,Small Business,Unknown,Credit Card,Cancelled,E4570,93.83,88.39,2.92,35.45102872340426,37.339239545811,2023,November
FP01372,2025-04-03,2025.0,Unknown,South America,Japan,Government,HR,Unknown,100223.22,76575.34,23647.88,23.6,43495.9,Corporate,Distributor,Bank Transfer,Paid,E9340,39.96,86.79,3.97,21.96,23.59521077051805,2025,April
FP01373,2024-12-26,2024.0,Q4,Oceania,India,Unknown,Sales,Hardware,8511.43,6049.19,2462.24,28.93,4892.05,Corporate,Partner,Unknown,Cancelled,E7108,7.83,80.41,3.96,40.33,28.928628914295246,2024,December
FP01374,2024-01-06,2023.2522311942203,Q1,Europe,India,SMB,Unknown,Subscriptions,50240.34,32057.02,18183.32,36.19,25164.733792738436,Small Business,Distributor,Bank Transfer,Paid,E6658,74.56,87.17,3.18,75.21,36.192669078274555,2024,January
FP01375,2024-08-24,2023.2522311942203,Q3,Africa,Unknown,Government,Finance,Subscriptions,17383.89,12949.46,4434.43,32.403617877568315,25164.733792738436,Consumer,Partner,Credit Card,Pending,E3712,8.62,89.93,2.62,73.87,25.508847559435775,2024,August
FP01376,2024-02-05,2023.2522311942203,Q1,Europe,India,SMB,HR,Subscriptions,15289.25,13129.97,32533.992725747245,14.12,14690.62,Government,Online,PayPal,Overdue,E4332,69.71,94.33,2.15,79.86,212.7899846346109,2024,February
FP01377,2024-01-01,2025.0,Q1,Unknown,India,Enterprise,Sales,Software,199248.54,144519.0,54729.54,27.47,36088.8,Unknown,Distributor,Cash,Paid,E7299,71.0,75.61,3.0126560354842122,1.28,27.467975424060825,2024,January
FP01378,2022-01-22,2022.0,Q1,South America,Unknown,Government,Finance,Unknown,83707.61,54312.09,29395.52,35.12,6594.16,Unknown,Partner,UPI,Pending,E5552,18.22,98.5,3.0126560354842122,57.16,35.116902752330404,2022,January
FP01379,2025-06-13,2025.0,Q2,Asia,France,Unknown,Unknown,Hardware,169956.9,79948.28,90008.62,52.96,34162.44,Unknown,Distributor,PayPal,Pending,E7897,49.33,88.52,1.06,35.45102872340426,52.95967389379307,2025,June
FP01380,2023-08-30,2023.0,Q3,Asia,Brazil,Retail,Operations,Services,172984.61,127636.26,32533.992725747245,26.22,16706.19,Consumer,Direct,Bank Transfer,Pending,E6741,7.2,79.12,2.58,47.21,18.807449244038096,2023,August
FP01381,2024-01-01,2023.0,Q1,North America,Canada,Government,Sales,Unknown,101325.89404902789,49738.13,37683.79,43.11,43493.41,Corporate,Distributor,Bank Transfer,Paid,E6844,73.77,85.04540054667788,4.57,23.92,37.190680974170526,2024,January
FP01382,2024-07-21,2024.0,Q3,Oceania,Australia,Government,Unknown,Unknown,67636.16,48728.9,32533.992725747245,27.95,25164.733792738436,Small Business,Online,Credit Card,Pending,E9971,33.01,99.18,3.97,6.44,48.10147815273257,2024,July
FP01383,2022-11-17,2022.0,Q4,Asia,India,SMB,IT,Subscriptions,69311.74,55500.27,13811.47,19.93,48949.1,Government,Direct,Bank Transfer,Pending,E1013,30.77,85.04540054667788,4.83,35.45102872340426,19.926595407935217,2022,November
FP01384,2021-05-16,2021.0,Unknown,North America,Japan,Government,Operations,Consulting,51285.5,30702.5,20583.0,40.13,19209.54,Corporate,Direct,Cash,Unknown,E2875,26.81,85.04540054667788,2.83,56.5,40.1341509783467,2021,May
FP01385,2023-11-25,2023.0,Q4,Oceania,USA,SMB,Finance,Consulting,93844.79,80063.19,13781.6,14.69,11075.98,Small Business,Partner,Unknown,Cancelled,Unknown,49.74820035740566,82.75,3.06,2.06,14.685524897013464,2023,November
FP01386,2021-04-17,2023.2522311942203,Q2,Oceania,Unknown,Government,Sales,Unknown,101325.89404902789,117916.76,22057.89,15.76,25351.4,Small Business,Direct,PayPal,Paid,E6317,10.12,71.95,1.92,-4.62,21.769252772965412,2021,April
FP01387,2023-09-13,2023.0,Q3,South America,South Africa,Unknown,Unknown,Subscriptions,107437.27,53069.35,54367.92,50.6,5642.29,Consumer,Online,PayPal,Cancelled,Unknown,32.69,79.04,2.32,62.02,50.60433869922421,2023,September
FP01388,2024-01-01,2023.2522311942203,Q3,Europe,Brazil,Enterprise,Sales,Software,167950.96,104734.28,63216.68,37.64,27621.84,Unknown,Partner,Bank Transfer,Pending,E1200,41.02,85.04540054667788,1.78,65.41,37.63996347505248,2024,January
FP01389,2022-01-14,2023.2522311942203,Q1,Asia,Unknown,SMB,Unknown,Hardware,101325.89404902789,68295.88139759803,69546.41,32.403617877568315,17094.41,Small Business,Online,Credit Card,Unknown,E3513,3.7,82.27,1.15,48.23,68.63636452726392,2022,January
FP01390,2022-10-08,2022.0,Q4,North America,Brazil,Government,Sales,Hardware,101325.89404902789,9215.14,32533.992725747245,32.403617877568315,29646.76,Corporate,Direct,Bank Transfer,Pending,E5552,4.7,99.74,1.93,2.75,32.10827107037934,2022,October
FP01391,2024-01-01,2024.0,Q2,Oceania,USA,Retail,HR,Consulting,26967.85,20648.25,6319.6,23.43,2835.98,Consumer,Unknown,Credit Card,Pending,E5194,53.88,76.27,3.3,24.0,23.433829541472534,2024,January
FP01392,2022-01-30,2022.0,Q1,North America,UK,Enterprise,Unknown,Consulting,46337.16,22977.21,23359.95,50.41,9486.01,Small Business,Partner,UPI,Overdue,E6460,13.5,85.04540054667788,3.0,24.09,50.41299466777851,2022,January
FP01393,2022-09-04,2022.0,Q3,Europe,Unknown,Government,Marketing,Unknown,154730.5,87248.19,32533.992725747245,32.403617877568315,22414.56,Small Business,Direct,Credit Card,Overdue,E5055,44.29,83.61,3.68,61.37,21.02623123802175,2022,September
FP01394,2024-07-04,2024.0,Q3,Oceania,Japan,Enterprise,IT,Subscriptions,181077.24,154190.82,26886.42,14.85,25164.733792738436,Corporate,Partner,UPI,Paid,E6482,69.15,99.92,4.93,41.56,14.84803943333795,2024,July
FP01395,2023-04-08,2023.0,Q2,South America,Germany,SMB,Sales,Consulting,74814.34,43608.05,31206.29,41.71,42429.6,Consumer,Distributor,UPI,Overdue,E2724,27.39,93.48,2.48,14.08,41.71164244715652,2023,April
FP01396,2022-05-26,2022.0,Q2,South America,India,Government,Marketing,Services,81459.64,58641.39,22818.25,28.01,18858.07,Corporate,Partner,Bank Transfer,Cancelled,E3085,76.43,96.42,3.31,15.97,28.011724579190382,2022,May
FP01397,2025-12-25,2025.0,Unknown,Oceania,Brazil,Government,IT,Hardware,68477.69,68295.88139759803,31676.9,46.26,14836.99,Small Business,Online,Unknown,Cancelled,E2340,16.51,83.73,3.58,68.97,46.25871579488152,2025,December
FP01398,2026-03-28,2026.0,Q1,Asia,Unknown,Enterprise,HR,Services,84251.2,42806.66,41444.54,49.19,31452.17,Government,Partner,PayPal,Cancelled,E5036,67.21,70.78,4.14,73.81,49.191631691892816,2026,March
FP01399,2023-03-17,2023.0,Q1,Europe,France,Retail,Marketing,Software,146415.08,70412.95,76002.13,51.91,28492.58,Small Business,Direct,PayPal,Paid,E2663,39.97,93.45,3.62,43.12,51.90867634672605,2023,March
FP01400,2024-11-23,2024.0,Q4,South America,Germany,Government,Finance,Subscriptions,92919.02,38661.26,54257.76,58.39,1644.51,Unknown,Online,Credit Card,Overdue,E9786,61.74,94.44,4.84,62.58,58.39252286560922,2024,November
FP01401,2026-01-26,2026.0,Q1,Africa,UK,Retail,Sales,Software,142604.12,68295.88139759803,41959.47,29.42,7426.93,Small Business,Distributor,Bank Transfer,Overdue,E8242,49.74820035740566,79.7,2.11,55.87,29.423743156929827,2026,January
FP01402,2021-10-23,2021.0,Q4,Oceania,India,SMB,Marketing,Hardware,149984.39,141783.58,8200.81,5.47,31825.32,Unknown,Unknown,UPI,Unknown,E5924,2.12,81.86,3.29,24.97,5.467775679855749,2021,October
FP01403,2023-11-02,2023.2522311942203,Q4,South America,Brazil,SMB,Unknown,Subscriptions,169449.63,75228.54,32533.992725747245,55.6,33554.59,Consumer,Distributor,UPI,Unknown,Unknown,49.74820035740566,86.52,1.87,6.34,19.19980157274303,2023,November
FP01404,2022-03-28,2022.0,Q1,Asia,France,Unknown,Finance,Subscriptions,120416.39,50342.94,70073.45,58.19,47818.66,Corporate,Partner,Unknown,Unknown,E2332,20.27,76.95,4.89,-0.33,58.19261813113646,2022,March
FP01405,2022-03-18,2023.2522311942203,Q1,Europe,India,Retail,Operations,Software,95771.37,73383.47,22387.9,23.38,41744.92,Small Business,Online,Credit Card,Paid,E8113,49.87,76.5,1.3,49.11,23.376401527930533,2022,March
FP01406,2024-01-01,2022.0,Q2,Africa,France,Retail,Finance,Software,181833.23,81848.14,99985.09,54.99,20322.61,Small Business,Direct,Credit Card,Pending,E9677,56.62,96.45,4.41,77.78,54.98724848037951,2024,January
FP01407,2026-03-12,2026.0,Q1,North America,France,Unknown,Sales,Services,24694.92,68295.88139759803,2375.94,9.62,49962.96,Corporate,Online,Unknown,Overdue,E9223,89.64,98.04,2.21,57.32,9.621169050152826,2026,March
FP01408,2022-06-19,2022.0,Q2,South America,USA,Government,IT,Software,177742.88,168505.09,9237.79,5.2,25164.733792738436,Government,Online,Bank Transfer,Cancelled,E1962,8.9,93.62,1.4,7.77,5.197277100494827,2022,June
FP01409,2024-12-08,2023.2522311942203,Unknown,Oceania,Unknown,SMB,Finance,Hardware,176868.17,147666.11,29202.06,16.51,6242.3,Small Business,Distributor,Credit Card,Pending,E9532,56.01,89.66,2.16,68.92,16.5106361421617,2024,December
FP01410,2024-01-01,2021.0,Q3,Europe,Australia,Retail,IT,Hardware,27371.48,18981.84,32533.992725747245,30.65,42628.68,Government,Distributor,PayPal,Overdue,E9042,38.68,85.04540054667788,1.75,16.92,118.86091919672317,2024,January
FP01411,2021-05-27,2023.2522311942203,Q2,South America,India,Retail,HR,Subscriptions,48529.58,68295.88139759803,32533.992725747245,16.63,4444.71,Consumer,Unknown,Bank Transfer,Pending,E3486,12.78,78.52,1.19,72.62,67.03951018275296,2021,May
FP01412,2024-12-25,2024.0,Q4,Africa,Brazil,Enterprise,Marketing,Software,48256.25,68295.88139759803,4533.93,32.403617877568315,11280.85,Government,Partner,Unknown,Overdue,E3739,99.84,75.27,3.0126560354842122,-5.37,9.39552907654449,2024,December
FP01413,2025-02-23,2023.2522311942203,Q1,South America,Canada,Government,IT,Unknown,101325.89404902789,68295.88139759803,35236.16,55.87,7377.07,Unknown,Partner,Unknown,Cancelled,E5625,51.16,99.46,3.39,22.7,34.77507929310795,2025,February
FP01414,2021-04-30,2021.0,Q2,Asia,Unknown,Government,Operations,Subscriptions,7094.48,3251.27,3843.21,32.403617877568315,49525.24,Unknown,Partner,Unknown,Overdue,E3386,85.32,75.53,3.55,53.07,54.17183500411588,2021,April
FP01415,2021-06-26,2021.0,Q2,South America,Japan,Retail,Operations,Subscriptions,91681.26,56323.83,35357.43,38.57,7096.82,Consumer,Distributor,Credit Card,Paid,E2359,30.11,85.04540054667788,4.68,35.45102872340426,38.56560217431567,2021,June
FP01416,2021-08-16,2021.0,Q3,South America,Germany,SMB,Unknown,Consulting,167927.61,67641.49,32533.992725747245,59.72,41011.38,Government,Online,Credit Card,Unknown,E7747,41.51,87.99,3.69,35.83,19.373819901174826,2021,August
FP01417,2026-06-14,2023.2522311942203,Q2,South America,Brazil,Enterprise,Unknown,Consulting,161037.19,73297.66,87739.53,32.403617877568315,25164.733792738436,Consumer,Online,Cash,Pending,E3293,23.71,86.57,1.72,2.66,54.48401701495163,2026,June
FP01418,2024-02-13,2024.0,Q1,Europe,South Africa,Enterprise,Operations,Consulting,31849.61,12970.56,32533.992725747245,59.28,25164.733792738436,Small Business,Online,Credit Card,Overdue,E2511,4.86,92.54,3.0126560354842122,19.41,102.1487946814647,2024,February
FP01419,2024-05-24,2024.0,Q2,North America,UK,SMB,HR,Software,160704.22,68295.88139759803,76254.93,47.45,25164.733792738436,Unknown,Direct,Cash,Cancelled,E3385,17.31,89.29,3.37,-0.84,47.45048387652794,2024,May
FP01420,2026-03-07,2026.0,Q1,Oceania,Japan,Unknown,IT,Software,165302.76,68295.88139759803,27217.08,16.46,22115.69,Government,Direct,Credit Card,Pending,E9854,2.7,72.18,4.58,0.59,16.46498824339049,2026,March
FP01421,2021-07-29,2021.0,Q3,Unknown,Canada,SMB,Unknown,Consulting,124789.88,112375.59,12414.29,9.95,25164.733792738436,Consumer,Unknown,Unknown,Unknown,E7717,80.19,78.64,4.54,35.45102872340426,9.948154449703775,2021,July
FP01422,2021-09-21,2021.0,Unknown,Africa,UK,Retail,Marketing,Unknown,110569.93,54887.73,55682.2,50.36,32257.19,Small Business,Distributor,PayPal,Paid,E4724,49.74820035740566,87.56,1.46,50.67,50.3592613290069,2021,September
FP01423,2021-10-26,2021.0,Q4,South America,India,Enterprise,HR,Subscriptions,20372.03,17380.38,2991.65,14.69,31217.97,Unknown,Partner,Cash,Overdue,E6643,91.58,93.53,3.37,71.44,14.685085384225333,2021,October
FP01424,2022-09-19,2022.0,Q3,Oceania,USA,Unknown,IT,Subscriptions,139876.68,57555.16,82321.52,32.403617877568315,38098.24,Consumer,Partner,Cash,Pending,Unknown,61.17,86.3,1.06,35.45102872340426,58.85292673517844,2022,September
FP01425,2021-05-17,2021.0,Q2,South America,India,SMB,Marketing,Software,145849.66,68295.88139759803,56344.78,38.63,21308.74,Consumer,Distributor,Cash,Pending,E8277,49.74820035740566,85.04540054667788,2.67,11.65,38.63209554276643,2021,May
FP01426,2024-02-22,2023.2522311942203,Q1,Europe,USA,SMB,Unknown,Subscriptions,14753.31,10670.48,4082.83,27.67,27815.93,Government,Direct,PayPal,Cancelled,E5845,27.67,83.79,3.0126560354842122,2.6,27.673993158145528,2024,February
FP01427,2025-10-27,2025.0,Q4,Asia,Germany,Enterprise,HR,Hardware,181970.19,105125.95,32533.992725747245,42.23,43883.75,Small Business,Unknown,Bank Transfer,Unknown,E9393,1.47,70.96,1.32,-9.18,17.878748560820455,2025,October
FP01428,2024-12-23,2023.2522311942203,Unknown,South America,France,Retail,Operations,Consulting,26077.79,12017.58,32533.992725747245,53.92,16884.2,Small Business,Partner,UPI,Overdue,E1471,39.03,95.02,3.25,12.19,124.75747647997488,2024,December
FP01429,2023-02-15,2023.0,Q1,Europe,Unknown,Enterprise,IT,Services,3974.31,2196.41,1777.9,44.73,18761.67,Small Business,Partner,Bank Transfer,Pending,E2352,32.89,86.13,4.24,35.45102872340426,44.734809312811535,2023,February
FP01430,2023-12-12,2023.0,Q4,Unknown,Brazil,Government,Sales,Consulting,101325.89404902789,33172.21,44815.89,32.403617877568315,1502.66,Consumer,Distributor,Bank Transfer,Paid,E8952,49.74820035740566,74.71,3.0126560354842122,64.53,44.22945429755126,2023,December
FP01431,2021-09-26,2023.2522311942203,Q3,Europe,Unknown,SMB,HR,Hardware,6262.12,2804.53,3457.59,55.21,23468.53,Corporate,Distributor,Unknown,Pending,E8779,85.99,85.04540054667788,2.58,73.49,55.21436829699846,2021,September
FP01432,2021-09-16,2021.0,Q3,Europe,Unknown,Enterprise,IT,Software,164061.94,133437.87,30624.07,18.67,48573.24,Unknown,Partner,Credit Card,Pending,E3477,5.46,72.86,3.34,0.9,18.66616352336197,2021,September
FP01433,2021-08-06,2021.0,Q3,South America,France,Government,Finance,Consulting,115714.39,68295.88139759803,28507.07,24.64,10976.5,Consumer,Unknown,Credit Card,Paid,Unknown,71.16,89.44,2.72,45.71,24.6357173036128,2021,August
FP01434,2023-02-11,2023.2522311942203,Q1,Asia,Australia,Retail,Unknown,Services,30098.75,25973.04,4125.71,13.71,19140.36,Small Business,Partner,Credit Card,Cancelled,E3336,23.46,78.57,3.0126560354842122,54.61,13.707246978695128,2023,February
FP01435,2024-01-01,2025.0,Q1,South America,Australia,Government,IT,Software,160956.48,83610.03,77346.45,48.05,37273.54,Small Business,Partner,UPI,Overdue,E8226,49.74820035740566,95.14,3.0126560354842122,-2.54,48.05426286658356,2024,January
FP01436,2025-05-22,2025.0,Q2,Oceania,France,Unknown,Finance,Subscriptions,148277.92,109461.18,38816.74,26.18,47276.56,Government,Distributor,UPI,Cancelled,E6570,6.78,75.3,2.88,21.75,26.17836829650699,2025,May
FP01437,2026-01-10,2026.0,Q1,Africa,Canada,SMB,Marketing,Unknown,101325.89404902789,66468.32,85705.17,56.32,1811.88,Consumer,Unknown,Credit Card,Paid,E3553,14.07,72.08,1.46,41.79,84.58368002016385,2026,January
FP01438,2023-09-07,2023.0,Unknown,South America,Brazil,Enterprise,Operations,Hardware,125586.65,97186.98,28399.67,22.61,22369.05,Corporate,Direct,Bank Transfer,Cancelled,E3016,54.38,87.57,1.29,35.45102872340426,22.613605825141445,2023,September
FP01439,2021-10-10,2021.0,Q4,Asia,Brazil,Enterprise,Marketing,Software,76331.61,57223.32,19108.29,25.03,36162.86,Consumer,Partner,Bank Transfer,Overdue,E4154,49.74820035740566,70.87,3.0126560354842122,48.24,25.033259484504523,2021,October
FP01440,2023-07-18,2023.0,Q3,Africa,Germany,Enterprise,Unknown,Software,166205.44,137136.11,29069.33,17.49,25164.733792738436,Corporate,Direct,Cash,Cancelled,E6645,60.34,88.79,4.41,35.45102872340426,17.48999912397573,2023,July
FP01441,2023-02-18,2023.0,Q1,Oceania,India,Retail,Marketing,Consulting,122908.56,57735.74,65172.82,53.03,24198.01,Unknown,Distributor,UPI,Overdue,E2172,88.36,80.22,1.84,76.8,53.025452417634696,2023,February
FP01442,2023-12-09,2023.0,Q4,North America,Brazil,SMB,Unknown,Subscriptions,28752.75,12991.53,15761.22,54.82,39057.69,Unknown,Partner,Bank Transfer,Cancelled,E8292,86.71,96.3,4.49,50.06,54.81639147559798,2023,December
FP01443,2023-01-26,2023.2522311942203,Q1,Asia,UK,Enterprise,Marketing,Services,13659.12,68295.88139759803,7109.91,52.05,9562.4,Government,Partner,UPI,Cancelled,E7729,26.76,85.04540054667788,2.17,15.17,52.05247483000368,2023,January
FP01444,2023-05-23,2023.0,Q2,Unknown,Canada,Retail,Operations,Subscriptions,32788.8,18141.23,14647.57,44.67,40207.39,Corporate,Partner,Unknown,Cancelled,E3123,97.1,82.56,3.0126560354842122,35.45102872340426,44.672479627189766,2023,May
FP01445,2026-03-18,2026.0,Q1,South America,Germany,Government,Marketing,Subscriptions,67426.77,68295.88139759803,36382.04,53.96,41011.96,Corporate,Direct,Cash,Paid,E8222,58.85,76.47,3.74,-5.12,53.95785679782674,2026,March
FP01446,2022-07-06,2022.0,Q3,Oceania,Japan,Retail,Unknown,Hardware,173428.08,76329.53,97098.55,55.99,28988.64,Corporate,Partner,UPI,Cancelled,E1102,29.4,80.35,2.97,17.1,55.987790443162375,2022,July
FP01447,2024-03-07,2024.0,Q1,Asia,USA,Government,Finance,Hardware,93264.57,82303.31,10961.26,11.75,18992.23,Unknown,Direct,Credit Card,Overdue,E8418,49.74820035740566,95.23,4.77,67.76,11.752866066931954,2024,March
FP01448,2026-04-25,2026.0,Q2,Europe,USA,SMB,Operations,Software,29659.64,15828.12,13831.52,46.63,22513.02,Government,Distributor,UPI,Unknown,E1192,40.15,82.21,1.88,55.8,46.63414660461152,2026,April
FP01449,2021-10-15,2021.0,Unknown,North America,Canada,Retail,Sales,Hardware,169891.77,141197.53,32533.992725747245,32.403617877568315,40496.59,Consumer,Online,PayPal,Overdue,E9247,91.89,85.04540054667788,3.0126560354842122,28.37,19.14983446564083,2021,October
FP01450,2025-05-03,2025.0,Q2,Unknown,Australia,Unknown,Finance,Consulting,192973.24,134835.3,58137.94,32.403617877568315,10627.34,Corporate,Distributor,UPI,Unknown,E4388,38.74,95.55,3.56,57.75,30.127462232587277,2025,May
FP01451,2022-06-03,2022.0,Q2,Europe,USA,SMB,Unknown,Services,121711.33,67832.42,53878.91,44.27,22025.86,Unknown,Online,Unknown,Pending,E5285,49.74820035740566,92.91,1.37,72.44,44.26778509445259,2022,June
FP01452,2024-02-29,2024.0,Q1,Unknown,Canada,Retail,Operations,Services,186175.16,112786.82,73388.34,39.42,25164.733792738436,Unknown,Online,UPI,Overdue,E9693,71.82,96.84,3.0126560354842122,77.22,39.418975119989156,2024,February
FP01453,2024-01-13,2024.0,Q1,Oceania,USA,SMB,Operations,Software,175677.24,91212.58,84464.66,32.403617877568315,26434.17,Consumer,Partner,Credit Card,Overdue,E4964,7.32,82.17,4.57,35.86,48.079455255558436,2024,January
